id,data,cidade_id,local,bairro,via,numero,latitude,longitude,natureza_id,hora,periodo
6829,2016-03-07,1,,,Rodovia Br 163,,-11.6933776,-55.45158279999998,3,,
6830,2016-03-07,1,,, ,,,,3,,
6831,2016-04-06,1,,Setor Industrial,Rua Joao Pedro Moreira De Carvalho,,-11.8585452,-55.493482099999994,3,,
6832,2016-03-06,1,,Jardim Itália Iii,Rodovia Roma,,,,3,,
6833,2016-04-05,1,,Jardim Boa Esperança,Rua Manoel Santana,536,-11.8349851,-55.52197079999996,3,,
6834,2016-04-05,1,,Jardim Maria Carolina,Avenida André Maggi,7430,-11.8201115,-55.5078307,3,,
6835,2016-04-04,1,,Adriano Leitão,Rua Aclimação,,-11.8925103,-55.51874179999999,3,,
6836,2016-03-04,1,,Jardim Maria Vindilina,Rua Dos Azulões,1058,-11.819419,-55.51845939999998,3,,
6837,2016-03-04,1,,Comunidade São Lucas, ,,,,3,,
6838,2016-04-03,1,,, ,,,,3,,
6839,2016-04-03,1,,Jardim Veneza,Rua Arnaldo Winter,,,,5,,
6840,2016-04-02,1,,Camping Clube,Rua Tilápia,320,,,6,,
6841,2016-04-02,1,,Jardim Paraíso,Rua Guabirobas,641,-11.8699467,-55.52034709999998,3,,
6842,2016-04-02,1,,Residencial Bela Suiça,Rua Dos Pardais,,-11.8642071,-55.531675500000006,3,,
6843,2016-03-01,1,,Jardim São Cristóvão,Rua Colonizador Ênio Pipino,565,-11.8979483,-55.50671569999997,3,,
6844,2016-03-01,1,,Centro, ,,-11.8543759,-55.51077140000001,3,,
6845,2016-03-01,1,,Parque Das Araras,Avenida Perimetral Norte,,-11.8249314,-55.49768849999998,3,,
6846,2016-04-23,1,,Jardim Jacarandás,Rua Das Primaveras,571,-11.8820911,-55.507179699999995,3,23:50:00,18:00 - 23:59
6847,2016-04-28,1,,Sebastião De Matos,Avenida Projetada,1,,,5,23:45:00,18:00 - 23:59
6848,2016-03-15,1,,, ,,,,3,23:35:00,18:00 - 23:59
6849,2016-03-14,1,,Jardim Imperial,Avenida André Maggi,,-11.8406742,-55.51959320000003,6,23:35:00,18:00 - 23:59
6850,2016-03-12,1,,Jardim Umuarama,Rua José Gonçalves,530,-11.9236664,-55.50637930000005,5,23:32:00,18:00 - 23:59
6851,2016-04-23,1,,Recanto Dos Passaros,Rua Dos Tuiuius,,-15.6275484,-56.04231859999999,7,23:30:00,18:00 - 23:59
6852,2016-04-22,1,,Jardim Jacarandás,Avenida Sibipirunas,,-11.8795933,-55.50790319999999,6,23:30:00,18:00 - 23:59
6853,2016-03-22,1,,, ,,,,6,23:30:00,18:00 - 23:59
6854,2016-03-15,1,,Jardim Imperial,Rua Dos Angicos,874,-11.8465246,-55.51498559999999,3,23:30:00,18:00 - 23:59
6855,2016-03-14,1,,Jardim Das Violetas,Rua Alcalifas,,-11.8299915,-55.50911819999999,7,23:30:00,18:00 - 23:59
6856,2016-03-14,1,,Jardim Das Violetas,Rua Alcalifas,,-11.8299915,-55.50911819999999,8,23:30:00,18:00 - 23:59
6857,2016-03-09,1,,Chácara São Cristóvão,Rua São Cristóvão,,-11.8975012,-55.508053399999994,8,23:30:00,18:00 - 23:59
6858,2016-03-04,1,,Jardim Lisboa, ,,,,3,23:30:00,18:00 - 23:59
6859,2016-04-02,1,,Jardim Jacarandás,Avenida Sibipirunas,,-11.8795933,-55.50790319999999,6,23:30:00,18:00 - 23:59
6860,2016-03-21,1,,Jardim São Cristóvão,Rua São Cristóvão,,-11.8979483,-55.50671569999997,8,23:15:00,18:00 - 23:59
6861,2016-03-14,1,,Jardim América,Rodovia 163,,,,6,23:15:00,18:00 - 23:59
6862,2016-03-10,1,,Centro,Avenida Das Embaúbas,,-11.8576516,-55.507403899999986,6,23:15:00,18:00 - 23:59
6863,2016-04-01,1,,Jardim Das Palmeiras,Rua Das Azaléias,3171,-11.8418619,-55.50558130000002,6,23:15:00,18:00 - 23:59
6864,2016-03-27,1,,Centro,Avenida Tarumãs,,-11.8621881,-55.51289889999998,6,23:10:00,18:00 - 23:59
6865,2016-03-24,1,,Jardim Celeste,Avenida Das Itaúbas,,-11.8699604,-55.5140457,3,23:10:00,18:00 - 23:59
6866,2016-03-31,1,,Centro,Rua João Pedro Moreira De Carvalho,,-11.8598978,-55.4945098,3,23:00:00,18:00 - 23:59
6867,2016-04-30,1,,Centro, ,,-11.8543759,-55.51077140000001,3,23:00:00,18:00 - 23:59
6868,2016-04-29,1,,Jardim Celeste,Rua Das Nectarinas,30,-11.8842468,-55.513450000000034,3,23:00:00,18:00 - 23:59
6869,2016-04-29,1,,Jardim Paraíso,Rua Mangeronas,165B,-11.868414,-55.52380199999999,6,23:00:00,18:00 - 23:59
6870,2016-04-27,1,,Alto Da Glória,Estrada Ângela,,-11.9820194,-55.52418090000003,6,23:00:00,18:00 - 23:59
6871,2016-03-27,1,,Jardim Menino Jesus, ,,,,6,23:00:00,18:00 - 23:59
6872,2016-04-26,1,,Centro,Avenida Das Itaúbas,,-11.8535552,-55.510157100000015,3,23:00:00,18:00 - 23:59
6873,2016-03-26,1,,Parque Das Araras, ,,-11.8304137,-55.49563280000001,6,23:00:00,18:00 - 23:59
6874,2016-03-24,1,,Jardim Jacarandás,Avenida Jacarandás,,-11.8729331,-55.50197689999999,6,23:00:00,18:00 - 23:59
6875,2016-04-23,1,,Jardim Das Palmeiras,Avenida Das Palmeiras,,-11.8460226,-55.50873590000003,3,23:00:00,18:00 - 23:59
6876,2016-04-21,1,,Jardim Das Primaveras,Rua Rabicos,,-11.8345147,-55.49484769999998,3,23:00:00,18:00 - 23:59
6877,2016-04-16,1,,Jardim Das Palmeiras,Avenida André Maggi,4644,-11.8409191,-55.519715099999985,3,23:00:00,18:00 - 23:59
6878,2016-03-15,1,,Centro,Avenida Júlio Campos,,-11.8559949,-55.5040242,6,23:00:00,18:00 - 23:59
6879,2016-03-15,1,,Jardim Tarumãs,Rua Nicolau Flessak,,,,3,23:00:00,18:00 - 23:59
6880,2016-04-10,1,,Centro,Avenida Júlio Campos,548,-11.8563407,-55.50172229999998,3,23:00:00,18:00 - 23:59
6881,2016-04-10,1,,Centro,Avenida Júlio Campos,548,-11.8563407,-55.50172229999998,6,23:00:00,18:00 - 23:59
6882,2016-04-07,1,,Residencial Norte,Avenida Sibipirunas,3797,-11.8535017,-55.50135549999999,6,23:00:00,18:00 - 23:59
6883,2016-03-06,1,,Parque Das Araras, ,,-11.8304137,-55.49563280000001,3,23:00:00,18:00 - 23:59
6884,2016-04-04,1,,Jardim São Cristóvão,Rua São Cristóvão,35,-11.8979483,-55.50671569999997,7,23:00:00,18:00 - 23:59
6885,2016-04-04,1,,Jardim São Cristóvão,Rua São Cristóvão,35,-11.8979483,-55.50671569999997,8,23:00:00,18:00 - 23:59
6886,2016-03-04,1,,Chácara Planalto,Rodovia Br 163,,,,2,23:00:00,18:00 - 23:59
6887,2016-03-04,1,,Chácara Planalto,Rodovia Br 163,,,,7,23:00:00,18:00 - 23:59
6888,2016-03-04,1,,Centro, ,,-11.8543759,-55.51077140000001,3,23:00:00,18:00 - 23:59
6889,2016-04-03,1,,Jardim São Cristóvão,Rua Colonizador Ênio Pipino,,-11.8979483,-55.50671569999997,6,23:00:00,18:00 - 23:59
6890,2016-04-05,1,,Jardim Das Primaveras,Rua Primaveras,5882,-11.8355547,-55.494953399999986,6,22:50:00,18:00 - 23:59
6891,2016-04-29,1,,Alto Da Glória,Estrada Ângela,,-11.9820194,-55.52418090000003,6,22:45:00,18:00 - 23:59
6892,2016-03-25,1,,, ,,,,6,22:45:00,18:00 - 23:59
6893,2016-03-13,1,,Jardim Das Palmeiras,Rua Das Avencas,2907,-11.8443492,-55.504680399999984,6,22:45:00,18:00 - 23:59
6894,2016-03-13,1,,Jardim Das Palmeiras,Rua Das Avencas,2907,-11.8443492,-55.504680399999984,7,22:45:00,18:00 - 23:59
6895,2016-03-08,1,,Residencial Delta,Rua A,532,-11.8411771,-55.52553160000002,6,22:45:00,18:00 - 23:59
6896,2016-03-08,1,,Jardim Das Violetas,Rua Xaxins,1149,-11.8312903,-55.5153148,3,22:45:00,18:00 - 23:59
6897,2016-04-29,1,,Jardim Das Violetas,Rua Das Sucupiras,,-11.8317483,-55.5073931,7,22:40:00,18:00 - 23:59
6898,2016-04-18,1,,Centro, ,,-11.8543759,-55.51077140000001,6,22:40:00,18:00 - 23:59
6899,2016-04-14,1,,Jardim Das Primaveras, ,,-11.8401881,-55.49563280000001,6,22:40:00,18:00 - 23:59
6900,2016-03-03,1,,Jardim Vitória Régia, ,,-11.8377919,-55.52798849999999,6,22:40:00,18:00 - 23:59
6901,2016-04-22,1,,Centro,Rua Das Avencas,2176,-11.8507462,-55.50630060000003,6,22:30:00,18:00 - 23:59
6902,2016-04-20,1,,Jardim Vitória Régia,Avenida André Maggi,,-11.834757,-55.5164532,6,22:30:00,18:00 - 23:59
6903,2016-04-19,1,,Centro,Rua Das Avencas,1151,-11.8598878,-55.508783300000005,6,22:30:00,18:00 - 23:59
6904,2016-04-16,1,,Zona Rural,Estrada Mt 220,,,,3,22:30:00,18:00 - 23:59
6905,2016-04-12,1,,Jardim Itália 2,Rua Veneza,100,-11.8527334,-55.53443379999999,3,22:30:00,18:00 - 23:59
6906,2016-03-08,1,,Jardim Delta, ,,,,6,22:30:00,18:00 - 23:59
6907,2016-04-06,1,,Jardim Florença,Avenida Magda De Cássia Pissinatti,,,,3,22:30:00,18:00 - 23:59
6908,2016-04-02,1,,Jardim Das Oliveiras,Rua Dos Cravos,,-11.8261965,-55.50811850000002,5,22:26:00,18:00 - 23:59
6909,2016-03-17,1,,Jardim Das Violetas,Avenida Dos Pinheiros,,-11.8296759,-55.50679930000001,7,22:20:00,18:00 - 23:59
6910,2016-03-15,1,,Jardim Das Oliveiras, ,,-11.8270549,-55.50671569999997,8,22:20:00,18:00 - 23:59
6911,2016-03-04,1,,Jardim Florença, ,,,,3,22:15:00,18:00 - 23:59
6912,2016-03-22,1,,Alto Da Glória,Rua Ítalo Sgarbi,,,,5,22:05:00,18:00 - 23:59
6913,2016-03-30,1,,Jardim Boa Esperança,Rua Antônio Luciano,1143,-11.8317003,-55.52650360000001,5,22:04:00,18:00 - 23:59
6914,2016-03-31,1,,Jardim Botânico,Avenida Dos Flamboyants,534,-11.870071,-55.511138700000004,3,22:00:00,18:00 - 23:59
6915,2016-04-30,1,,Jardim Jacarandás,Rua Manacás,,-11.8819666,-55.50216439999997,3,22:00:00,18:00 - 23:59
6916,2016-04-29,1,,Parque Das Araras,Avenida Pinheiros,,-11.832892,-55.49321409999999,6,22:00:00,18:00 - 23:59
6917,2016-04-28,1,,Jardim Das Oliveiras,Rua Aricuris,15,-11.8282399,-55.50560350000001,5,22:00:00,18:00 - 23:59
6918,2016-04-28,1,,Jardim Das Oliveiras,Rua Aricuris,15,-11.8282399,-55.50560350000001,6,22:00:00,18:00 - 23:59
6919,2016-04-26,1,,Vila América,Avenida Projetada A,4,,,3,22:00:00,18:00 - 23:59
6920,2016-04-25,1,,Jardim Paraíso,Rua Pereiras,34,-11.8716741,-55.51704169999999,3,22:00:00,18:00 - 23:59
6921,2016-03-22,1,,Residencial Delta,Avenida A,,-11.8409106,-55.52603340000002,6,22:00:00,18:00 - 23:59
6922,2016-04-21,1,,Jardim Das Violetas,Rua Violetas,,-11.8340258,-55.50796159999999,3,22:00:00,18:00 - 23:59
6923,2016-04-19,1,,Jardim Das Primaveras,Rua Das Ardísias,,-11.8427483,-55.49696449999999,7,22:00:00,18:00 - 23:59
6924,2016-03-18,1,,Florais Da Amazônia,Rua 2,,-11.8509892,-55.50394829999999,3,22:00:00,18:00 - 23:59
6925,2016-04-16,1,,Centro,Rua Das Azaléias,,-11.8547539,-55.508769599999994,8,22:00:00,18:00 - 23:59
6926,2016-04-13,1,,Zona Rural,Estrada Bruno Martine,,,,3,22:00:00,18:00 - 23:59
6927,2016-04-12,1,,Jardim Das Palmeiras,Avenida Dos Jequitibás,2145,-11.8374807,-55.51396360000001,5,22:00:00,18:00 - 23:59
6928,2016-03-12,1,,Jardim Das Violetas,Rua Drascenas,973,-11.8371896,-55.50738060000003,3,22:00:00,18:00 - 23:59
6929,2016-04-10,1,,Centro, ,,-11.8543759,-55.51077140000001,3,22:00:00,18:00 - 23:59
6930,2016-03-08,1,,Jardim Paulista,Avenida Ipiranga,130,-11.8879699,-55.51092189999997,3,22:00:00,18:00 - 23:59
6931,2016-04-07,1,,Bom Jardim,Rua Jerusalém,56,,,5,22:00:00,18:00 - 23:59
6932,2016-04-05,1,,Jardim Das Palmeiras,Rua Das Paineiras,193,-11.8427346,-55.506121199999995,3,22:00:00,18:00 - 23:59
6933,2016-03-03,1,,Jardim Das Oliveiras,Rua Eras,58,,,3,22:00:00,18:00 - 23:59
6934,2016-03-26,1,,Residencial Delta, ,,-11.8416918,-55.52646069999997,7,21:50:00,18:00 - 23:59
6935,2016-03-26,1,,Residencial Delta, ,,-11.8416918,-55.52646069999997,8,21:50:00,18:00 - 23:59
6936,2016-03-20,1,,Jardim São Paulo, ,,-11.8260954,-55.52069210000002,8,21:45:00,18:00 - 23:59
6937,2016-04-22,1,,Jardim Das Violetas, ,,-11.8340038,-55.503944899999965,6,21:30:00,18:00 - 23:59
6938,2016-03-22,1,,Campo Verde,Rua 1,,,,6,21:30:00,18:00 - 23:59
6939,2016-04-21,1,,Jardim Das Nações,Rua Das Perdizes,644,-11.8582448,-55.53102209999997,6,21:30:00,18:00 - 23:59
6940,2016-04-19,1,,Centro,Rua Das Avencas,1056,-11.8607149,-55.50887290000003,6,21:30:00,18:00 - 23:59
6941,2016-04-13,1,,Centro,Rua Aroeiras,,-11.8572296,-55.50576369999999,3,21:30:00,18:00 - 23:59
6942,2016-03-08,1,,Jardim Das Palmeiras,Avenida Itaúbas,,-11.8427818,-55.50710509999999,6,21:30:00,18:00 - 23:59
6943,2016-03-25,1,,Residencial Delta,Rua Alcides Faganelo,,-11.8431427,-55.523754199999985,3,21:24:00,18:00 - 23:59
6944,2016-04-21,1,,Vila América, ,,,,3,21:20:00,18:00 - 23:59
6945,2016-04-02,1,,Jardim Paulista, ,,-11.8880292,-55.51676090000001,6,21:20:00,18:00 - 23:59
6946,2016-04-06,1,,Jardim Botânico,Avenida Das Acácias,,-11.8589684,-55.50691640000002,6,21:15:00,18:00 - 23:59
6947,2016-03-20,1,,Jardim Jacarandás,Avenida Jacarandás,,-11.8729331,-55.50197689999999,6,21:10:00,18:00 - 23:59
6948,2016-03-05,1,,Boa Vista,Rua 1,,,,3,21:10:00,18:00 - 23:59
6949,2016-04-29,1,,Jardim Jacarandás, ,615,,,6,21:05:00,18:00 - 23:59
6950,2016-04-01,1,,Jardim São Paulo,Rua 1,,-11.8260512,-55.51314639999998,7,21:04:00,18:00 - 23:59
6951,2016-03-31,1,,Jardim Paraíso,Avenida Dos Flamboyants,,-11.8681314,-55.5198206,3,21:00:00,18:00 - 23:59
6952,2016-03-31,1,,Centro, ,,-11.8543759,-55.51077140000001,6,21:00:00,18:00 - 23:59
6953,2016-03-27,1,,Residencial Panambi,Rua Nilson Basso,,,,6,21:00:00,18:00 - 23:59
6954,2016-04-26,1,,Jardim Das Violetas,Rua Alcalifas,,-11.8299915,-55.50911819999999,3,21:00:00,18:00 - 23:59
6955,2016-04-24,1,,Centro,Avenida Tarumãs,,-11.8621881,-55.51289889999998,6,21:00:00,18:00 - 23:59
6956,2016-03-24,1,,Jardim São Cristóvão,Estrada Carla,,-11.8979483,-55.50671569999997,3,21:00:00,18:00 - 23:59
6957,2016-03-24,1,,Centro,Avenida Jacarandás,,-11.8579335,-55.49793940000001,6,21:00:00,18:00 - 23:59
6958,2016-03-24,1,,Jardim Das Primaveras,Rua Rua Dos Abricos,,-11.8345147,-55.49484769999998,3,21:00:00,18:00 - 23:59
6959,2016-03-21,1,,Centro,Avenida Júlio Campos,,-11.8559949,-55.5040242,3,21:00:00,18:00 - 23:59
6960,2016-03-20,1,,Comunidade Adalgisa,Estrada Adalgiza,,,,3,21:00:00,18:00 - 23:59
6961,2016-03-19,1,,Residencial Vila Itália,Rua Toscana,,-11.8982674,-55.496715800000004,3,21:00:00,18:00 - 23:59
6962,2016-03-18,1,,Jardim Itauba,Rua Dos Carvalhos,,,,7,21:00:00,18:00 - 23:59
6963,2016-04-17,1,,Jardim São Cristóvão, ,,-11.8979483,-55.50671569999997,3,21:00:00,18:00 - 23:59
6964,2016-03-16,1,,Jardim Das Oliveiras,Avenida Dos Pinheiros,,-11.8308749,-55.50119689999997,6,21:00:00,18:00 - 23:59
6965,2016-03-15,1,,Centro,Rua Dos Cajueiros,,-11.848869,-55.50953609999999,6,21:00:00,18:00 - 23:59
6966,2016-04-13,1,,Alto Da Glória,Rodovia Br 163,,,,7,21:00:00,18:00 - 23:59
6967,2016-04-13,1,,Setor Industrial, ,,-11.8624486,-55.4887066,3,21:00:00,18:00 - 23:59
6968,2016-03-10,1,,Jardim Das Palmeiras, ,,-11.8421001,-55.509486700000025,3,21:00:00,18:00 - 23:59
6969,2016-04-09,1,,Setor Industrial,Rua Maceió,65,-11.8670572,-55.49532650000003,6,21:00:00,18:00 - 23:59
6970,2016-03-09,1,,Centro,Avenida Jacarandás,,-11.8579335,-55.49793940000001,6,21:00:00,18:00 - 23:59
6971,2016-04-02,1,,Vila Mariana,Avenida Central,,,,5,21:00:00,18:00 - 23:59
6972,2016-04-01,1,,Sebastião De Matos,Avenida Principal,,,,8,21:00:00,18:00 - 23:59
6973,2016-03-07,1,,Jardim Maria Vindilina, ,,-11.8375351,-55.518699800000036,6,20:50:00,18:00 - 23:59
6974,2016-04-17,1,,Centro,Avenida Júlio Campos,,-11.8559949,-55.5040242,6,20:45:00,18:00 - 23:59
6975,2016-04-05,1,,Centro,Rua João Pedro Moreira De Carvalho,,-11.8598978,-55.4945098,2,20:45:00,18:00 - 23:59
6976,2016-04-03,1,,Centro,Avenida Dos Tarumãs,,-11.8621881,-55.51289889999998,3,20:45:00,18:00 - 23:59
6977,2016-04-06,1,,Zona Rural,Rodovia Dos Pioneiros,,-11.8786025,-55.58173529999999,6,20:40:00,18:00 - 23:59
6978,2016-04-10,1,,Centro,Rua Das Pitangueiras,,-11.8549394,-55.504464900000016,6,20:34:00,18:00 - 23:59
6979,2016-03-31,1,,Jardim Conquista,Rua 23 De Julho,707,,,5,20:30:00,18:00 - 23:59
6980,2016-04-30,1,,Centro,Avenida Das Palmeiras,1503,-11.846912,-55.506293700000015,3,20:30:00,18:00 - 23:59
6981,2016-03-25,1,,Jardim Das Violetas,Rua Das Dracenas,,-11.8343473,-55.50664649999999,6,20:30:00,18:00 - 23:59
6982,2016-04-24,1,,Jardim Jequitibás,Rua Rua Dos Cravos,,,,6,20:30:00,18:00 - 23:59
6983,2016-04-17,1,,Jardim Ipiranga, ,,-11.8910615,-55.50775479999999,6,20:30:00,18:00 - 23:59
6985,2016-04-14,1,,Jardim Das Nações, ,786,-11.8858553,-55.50968360000002,6,20:30:00,18:00 - 23:59
6986,2016-04-09,1,,Centro,Rua Das Azaléias,,-11.8547539,-55.508769599999994,3,20:30:00,18:00 - 23:59
6987,2016-04-06,1,,Jardim Das Oliveiras,Rua Bracatingas,,-11.8245203,-55.50552849999997,7,20:30:00,18:00 - 23:59
6988,2016-04-05,1,,Centro,Avenida Sibipirunas,,-11.8564496,-55.50201219999997,3,20:30:00,18:00 - 23:59
6989,2016-03-03,1,,Jardim São Paulo, ,,-11.8260954,-55.52069210000002,6,20:30:00,18:00 - 23:59
6990,2016-03-13,1,,Centro,Rua Das Pitangueiras,,-11.8549394,-55.504464900000016,7,20:20:00,18:00 - 23:59
6991,2016-04-20,1,,Jardim Santa Rita,Rua Xaxins,,-11.8314531,-55.5145675,7,20:15:00,18:00 - 23:59
6992,2016-03-30,1,,Comunidade Betel,Estrada Central,,,,6,20:10:00,18:00 - 23:59
6993,2016-03-16,1,,Alto Da Glória,Rua Solenidade,,,,7,20:10:00,18:00 - 23:59
6994,2016-04-12,1,,Jardim Terra Rica,Rua Caxias Do Sul,422,-11.8790282,-55.493681700000025,6,20:10:00,18:00 - 23:59
6995,2016-04-05,1,,, ,,,,6,20:10:00,18:00 - 23:59
6996,2016-04-27,1,,Jardim São Cristóvão,Rua Joao Pedro Moreira De Carvalho,,-11.8979483,-55.50671569999997,3,20:00:00,18:00 - 23:59
6997,2016-04-26,1,,Jardim Das Palmeiras,Rua Dos Monjoleiros,193,-11.8415864,-55.505864900000006,3,20:00:00,18:00 - 23:59
6998,2016-03-25,1,,Jardim Das Oliveiras,Rua Dos Aricuris,432,-11.8282883,-55.505333199999995,3,20:00:00,18:00 - 23:59
6999,2016-04-21,1,,Jardim Das Violetas,Rua Das Azaléias,4388,-11.8307441,-55.50259059999996,3,20:00:00,18:00 - 23:59
7000,2016-04-20,1,,Setor Industrial,Avenida Alexandre Ferronato,,-11.861312,-55.483466799999974,6,20:00:00,18:00 - 23:59
7001,2016-03-20,1,,Jardim São Cristóvão, ,,-11.8979483,-55.50671569999997,3,20:00:00,18:00 - 23:59
7002,2016-04-16,1,,Jardim Das Primaveras,Avenida Pinheiros/Rua Das Orquídeas,,,,6,20:00:00,18:00 - 23:59
7003,2016-03-07,1,,Jardim Maria Vindilina,Rua Elisa Bortolozo Luciano,,-11.8312622,-55.515352500000006,3,20:00:00,18:00 - 23:59
7004,2016-03-05,1,,Comunidade Boa Vista,Rua 2,,,,7,20:00:00,18:00 - 23:59
7005,2016-03-05,1,,Jardim Novo Estado,Avenida André Maggi,,-11.8323966,-55.51510680000001,3,20:00:00,18:00 - 23:59
7006,2016-04-02,1,,Centro, ,,-11.8543759,-55.51077140000001,6,20:00:00,18:00 - 23:59
7007,2016-03-01,1,,Jardim Florença,Avenida Magda De Cássia Pissinatti,,,,3,20:00:00,18:00 - 23:59
7008,2016-04-30,1,,Setor Industrial Sul,Rua Colonizador Ênio Pipino,463,-11.8547283,-55.49399600000004,3,19:40:00,18:00 - 23:59
7009,2016-03-19,1,,Centro,Avenida Tarumãs,,-11.8621881,-55.51289889999998,8,19:40:00,18:00 - 23:59
7010,2016-03-09,1,,Jardim Florença,Rua Milena,,,,6,19:40:00,18:00 - 23:59
7011,2016-04-27,1,,Jardim América, ,,-11.9419789,-55.51233819999999,6,19:35:00,18:00 - 23:59
7012,2016-04-18,1,,Jardim Das Azaléias,Avenida André Maggi,7330,-11.8207064,-55.50810839999997,6,19:35:00,18:00 - 23:59
7013,2016-04-30,1,,Jardim. Oliveiras, ,,-11.8270549,-55.50671569999997,6,19:30:00,18:00 - 23:59
7014,2016-04-21,1,,Camping Clube,Rua Ayrton Senna,60,,,6,19:30:00,18:00 - 23:59
7015,2016-04-19,1,,Centro,Avenida Das Itaúbas,,-11.8535552,-55.510157100000015,3,19:30:00,18:00 - 23:59
7016,2016-04-18,1,,, ,,,,3,19:30:00,18:00 - 23:59
7017,2016-04-12,1,,Centro,Rua Das Embaúbas,1018,-11.8575478,-55.50772359999996,3,19:30:00,18:00 - 23:59
7018,2016-04-11,1,,Jardim Imperial,Rua Das Peróbas,338,-11.8440961,-55.5079073,6,19:30:00,18:00 - 23:59
7019,2016-04-10,1,,Jardim Terra Rica,Estrada Ruth,,-11.8835785,-55.49399619999997,3,19:30:00,18:00 - 23:59
7020,2016-04-08,1,,Jardim Jacarandás,Avenida Jacarandás,356,-11.8848,-55.50480319999997,3,19:30:00,18:00 - 23:59
7021,2016-03-04,1,,Centro, ,,-11.8543759,-55.51077140000001,7,19:30:00,18:00 - 23:59
7022,2016-03-02,1,,Setor Industrial,Rua Colonizador Ênio Pipino,,-11.8580335,-55.49538519999999,2,19:30:00,18:00 - 23:59
7023,2016-03-02,1,,Setor Industrial,Rua Colonizador Ênio Pipino,,-11.8580335,-55.49538519999999,7,19:30:00,18:00 - 23:59
7024,2016-03-01,1,,Daury Riva,Rua R,,,,7,19:30:00,18:00 - 23:59
7025,2016-04-23,1,,Centro,Avenida Das Itaúbas,,-11.8535552,-55.510157100000015,3,19:26:00,18:00 - 23:59
7026,2016-03-02,1,,Jardim Botânico,Rua Das Seringueiras,,-11.8680247,-55.5071413,6,19:24:00,18:00 - 23:59
7027,2016-04-24,1,,Setor Industrial Norte,Rua Joao Pedro Moreira De Carvalho,354A,-11.8623228,-55.49514640000001,3,19:20:00,18:00 - 23:59
7028,2016-04-06,1,,Centro,Rua Das Avencas,,-11.8548294,-55.5073706,6,19:20:00,18:00 - 23:59
7029,2016-03-06,1,,Centro,Avenida Júlio Campos,,-11.8559949,-55.5040242,6,19:20:00,18:00 - 23:59
7030,2016-03-28,1,,Setor Industrial Norte,Rua Colonizador Ênio Pipino,409,-11.8849,-55.5019413,3,19:10:00,18:00 - 23:59
7032,2016-04-15,1,,Jardim Das Palmeiras,Rua Rua Dos Manjoleiros,538,-11.8407221,-55.508953899999995,3,19:10:00,18:00 - 23:59
7033,2016-04-12,1,,Jardim Terra Rica,Rua Chapeco,305,-11.8809201,-55.49335860000002,6,19:10:00,18:00 - 23:59
7034,2016-03-25,1,,Centro,Rua Orquídeas,,-11.8561133,-55.50334290000001,6,19:05:00,18:00 - 23:59
7035,2016-04-28,1,,Jardim América,Rua Formosa,,,,3,19:00:00,18:00 - 23:59
7036,2016-04-28,1,,Setor Industrial Norte, ,,-11.8390407,-55.48732150000001,6,19:00:00,18:00 - 23:59
7037,2016-04-26,1,,Jardim Das Primaveras,Rua Dos Muricis,42,-11.8341148,-55.492371400000025,5,19:00:00,18:00 - 23:59
7038,2016-03-16,1,,Camping Clube,Rua Das Tarairas,245,,,3,19:00:00,18:00 - 23:59
7039,2016-04-13,1,,Centro,Rua Orquídeas,1188,-11.8605441,-55.504400499999974,6,19:00:00,18:00 - 23:59
7040,2016-04-09,1,,Jardim São Cristóvão,Rua São Cristóvão,,-11.8979483,-55.50671569999997,7,19:00:00,18:00 - 23:59
7041,2016-03-09,1,,Jardim Santa Rita,Rua Alcides Faganelo,,-11.8372272,-55.52028519999999,3,19:00:00,18:00 - 23:59
7042,2016-04-01,1,,Camping Clube,Rua Tilápia,250B,,,3,19:00:00,18:00 - 23:59
7043,2016-04-27,1,,Jardim Celeste,Rua Dos Gerânios,,-11.8812057,-55.5132825,6,18:54:00,18:00 - 23:59
7044,2016-04-30,1,,Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,3,18:50:00,18:00 - 23:59
7045,2016-04-23,1,,Jardim Das Primaveras,Rua Das Primaveras,4982,-11.8434374,-55.49712520000003,3,18:50:00,18:00 - 23:59
7046,2016-03-21,1,,Jardim Paulista,Avenida Ipiranga,130,-11.8879699,-55.51092189999997,3,18:50:00,18:00 - 23:59
7047,2016-04-08,1,,Jardim Florença,Rua Gênova,,,,6,18:50:00,18:00 - 23:59
7048,2016-04-04,1,,Jardim Itália I, ,,-11.8482811,-55.52992519999998,6,18:50:00,18:00 - 23:59
